40,1,1,"Livre de la generation de Jesus Christ, fils de David, fils d'Abraham."
40,1,2,"Abraham engendra Isaac. Et Isaac engendra Jacob. Et Jacob engendra Juda et ses freres."
40,1,3,"Et Juda engendra Pharez et Zara de Thamar. Et Pharez engendra Esrom. Et Esrom engendra Aram."
40,1,4,"Et Aram engendra Aminadab. Et Aminadab engendra Naasson. Et Naasson engendra Salmon."
40,1,5,"Salmon engendra Boos de Rachab. Et Boos engendra Obed de Ruth. Et Obed engendra Jessé."
40,1,6,"Et Jessé engendra le Roi David. Et le Roi David engendra Salomon, de celle [qui avoit esté femme] d'Urie."
40,1,7,"Et Salomon engendra Roboam. Et Roboam engendra Abia. Et Abia engendra Asa."
40,1,8,"Et Asa engendra Josaphat. Et Josaphat engendra Joram. Et Joram engendra Hozias."
40,1,9,"Et Hozias engendra Joatham. Et Joatham engendra Achaz. Et Achaz engendra Ezechias."
40,1,10,"Et Ezechias engendra Manassé. Et Manassé engendra Amon. Et Amon engendra Josias"
40,1,11,"Et Josias engendra Jakim. Et Jakim engendra Jechonias et ses freres, sur le temps qu'ils furent transportez en Babylone."
40,1,12,"Et apres qu'ils eurent este transportez en Babylone, Jechonias engendra Salathiël. Et Salathiël engendra Zorobabel."
40,1,13,"Et Zorobabel engendra Abiud. Et Abiud engendra Eliakim. Et Eliakim engendra Azor."
40,1,14,"Et Azor engendra Sadoc. Et Sadoc engendra Achim. Et Achim engendra Eliud."
40,1,15,"Et Eliud engendra Eleazar. Et Eleazar engendra Matthan. Et Matthan engendra Jacob."
40,1,16,"Et Jacob engendra Joseph, le mari de Marie, de laquelle est né Jesus, qui est dit Christ."
40,1,17,"Toutes les generations donc depuis Abraham jusques à David, sont quatorze generations. Et depuis David jusques au temps qu'ils furent transportez en Babylone, quatorze generations. Et depuis qu'ils eurent esté transportez en Babylone, jusques à Christ, quatorze generations."
40,1,18,"Or la naissance de Jesus Christ advint ainsi: Marie sa mere estant fiancée à Joseph, devant qu'ils fussent ensemble, elle se trouva enceinte du S. Esprit."
