19,1,1,"Seelijch dee Maun, dee nijch waundelt em Rot de Gottloose, en nijch steit opp däm Wajch de Sinda, en sett nijch em Tjreiss"
19,1,2,"sonda siene Lost haft aum Jesatz Gottes (daut Harrn) en äwa sien Jesatz dentjt Dach en Nacht!"
19,1,3,"En hee es"
19,1,4,"Nijch soo de Gottloose, sonda see send aus Sprie, dee de Wint wajchdrift."
19,1,5,"Doaromm woare de Gottloose nijch bestohne em Jerejcht, noch de Sinda enn de Jemeende de Jerajchte."
19,1,6,"Dan Gott (de Harr) tjannt dän Wajch de Jerajchte; oba Gottloose äa Wajch vejeit."
19,2,1,"Wuaromm toobe de Natsjoone en jesenne Idlet de Veltja?"
19,2,2,"Daut stohne opp de Tjeenije de Ead, en de Ferschte rotschlohne met eenaunda jäajen Gott (däm Harrn) en jäajen sienen Jesaulwten:"
19,2,3,"„Loht ons äare Fassle veriete, en äare Strenj von ons schmiete!“"
19,2,4,"Dee em Himmel troont, lacht, dee Harr spott äwa ahn."
19,2,5,"Dan woat hee too ahn räde enn sienem Zorn, en enn siene Zorngloot woat hee ahn enjste."
19,2,6,"„Etj ha mienen Tjeenijch jesaulwt"
19,2,7,"Vom Beschluss well etj vetale: Gott (de Harr) haft too mie jeräd: Dü best mien Sän, vondoag ha etj die jebuare."
19,2,8,"Foda von mie, en etj well die tom Oawgoot de Natsjoone jäwe, en tom Besett"
19,2,9,"Met eenem iesanem Stock woascht dü ahn veschmatre, aus een Leemjefäss ahn veschmiete."
19,2,10,"En nü, jie Tjeenije, siet veständijch, loht jünt trajcht wiese, jie Rejchta de Ead."
19,2,11,"Deent Gott (däm Harrn) met Ferjcht, en freit jünt met Zettre!"
19,2,12,"Kusst däm Sän, daut hee nijch doll woat, en jie ommkohme opp däm Wajch, dan boolt woat sien Zorn entbrenne. Seelijch aule, dee opp am vetrüe"
19,3,1,"Een Psalm von Doft, aus hee ver sienem Sän Absalom"
19,3,2,"Gott (Harr)! woo väl sent miene Bedrenja"
19,3,3,"Väle saje von miene Seel: Daut es tjeene Radung"
19,3,4,"Oba dü, Gott (Harr), best een Schilt fe"
19,3,5,"Met miene Stemm roop etj too Gott (tom Harrn), en hee auntwuat mie von sienem heiljen Boajch. (Selah.)"
19,3,6,"Etj läd mie dohl en schleep; etj wuak opp, dan Gott (de Harr) stett mie."
19,3,7,"Etj enjst mie nijch ver Tiendüsend vom"
19,3,8,"Stoh opp, o Gott (Harr)! Rad mie, mien Gott! Dan dü hast aule miene Fiend oppe Backe jeschloage; de Täne de Gottloose hast dü veschmatat."
19,3,9,"Von Gott (vom Harrn) es de Radinj; dien Säajen es"
19,4,1,"Däm Väasenja met Seidespäl. Een Psalm von Doft."
19,4,2,"Wan etj roop, auntwuad mie, Gott miene Jerajchtijchtjeit! Enn Bedrenjnis hast dü mie Rüm jemoakt; sie mie jnädijch en erhea mien Jebäd."
19,4,3,"Jie Menschesäns, woo lang noch saul miene Ea"
19,4,4,"Ertjant doch, daut Gott (de Harr) däm Frommen fe sich aufjesondat haft! Gott (de Harr) woat heare, wan etj too am roop."
19,4,5,"Siet oppjeräajcht"
19,4,6,"Opfat"
19,4,7,"Väle saje: Wäa woat ons goodet seene lohte? Erhäw, Gott (Harr) äwa ons daut Lijcht von dienem Aunjesejcht!"
19,4,8,"Dü hast Freid enn mien Hoat jejäft, mea aus too Tiet, doa äa Jeträajd en äa Wien väl wea."
19,4,9,"Enn Fräd woa etj mie dohllaje en uck schlope; dan dü, Gott (Harr), auleen latst mie enn Sejchaheit wohne."
19,5,1,"Däm Väasenja, met Fleetespel. Een Psalm von Doft."
19,5,2,"Nehm too Oare, o Gott (Harr), miene Wead, moatj opp mien Nosenne"
19,5,3,"Horjch opp de Stemm enn mienem Schriee, mien Tjeenijch en mien Gott! Dan too die bäd etj."
19,5,4,"Zemorjest wellst dü, Gott (Harr) miene Stemm heare, zemorjest woa etj mien Aunlidje die brinje"
19,5,5,"Dan dü best nijch een Gott, dee aun Gottloosijchtjeit jefaule haft; bie die woat daut Beese nijch bliewe."
19,5,6,"De Prola"
19,5,7,"Dü woascht vetilje de Läajes räde; dän Blootdarschtjen Maun en Faulschen veaufschüt Gott (de Harr)."
19,5,8,"Etj oba, etj woa enn de"
19,5,9,"Leid mie, Gott (Harr), enn diene Jerajchtijchtjeit omm miene Fiend äa welle; moak jlitj ver mie dienen Wajch."
19,5,10,"Dan enn äarem Mül es nuscht Toovelohtjet; äa Ennalijchet es Vedoawniss, een opnet Grauf äa Rache; met äare Tung heijchle see."
19,5,11,"Loht ahn büsse, o Gott; loht ahn faule derjch äare Aunschläj! Steet ahn wajch wäajen de Menj äare Äwaträdunge! Dan see send wadaspanstijch jäajen die jewäse."
19,5,12,"Soo woare sich aula freie, dee opp die vetrüe; eewijch woare see jüble, en dü woascht ahn bedatje; en enn die woare sich freie, dee dienen Nome leewe."
