40,1,1,"This is the Sefer Toldot"
40,1,2,"Avraham, Yitzchak, Ya'akov, Yehudah and his brothers;"
40,1,3,"then,through Yehudah, Peretz and Zerach by Tamar; then Chetzron, Ram;"
40,1,4,"then Amminadav, Nachshon, Salmon;"
40,1,5,"then Bo`az by Rachav"
40,1,6,"then Yishai fathered Dovid HaMelech. FROM DOVID HAMELECH TO THE TIME OF THE GOLUS"
40,1,7,"then Rechav'am"
40,1,8,"then Yehoshafat, Yoram, Uziyahu"
40,1,9,"then Yotam, Achaz"
40,1,10,"then M'nasheh"
40,1,11,"then Y'khanyahu"
40,1,12,"After Y'khanyahu, then Sh'altiel, then Z'rubavel"
40,1,13,"then Av'ichud, then Elyakim, then Azur;"
40,1,14,"then Tzadok, then Yakhin, then El'ichud;"
40,1,15,"then El'azar, then Mattan, then Ya'akov."
40,1,16,"Ya'akov fathered Yosef, the ba'al"
40,1,17,"So then, there were arba'a asar"
40,1,18,"The huledet"
40,1,19,"Her shidduch, Yosef, being a tzaddik and not wanting to humiliate her publicly, planned to deal with the get"
40,1,20,"Now just when Yosef had thought through to this tachlis"
40,1,21,"And she shall bear BEN"
40,1,22,"Now all this occurred so that which was spoken by Hashem through the Navi"
40,1,23,"HINEI, HA'ALMAH HARAH V'YOLEDET BEN V'KARAT SHMO IMMANU-EL"
40,1,24,"Then Yosef, rising up from sleep, did as the malach Hashem commanded him and he took his wife."
40,1,25,"And he did not know her until she bore BEN"
40,2,1,"Now after Yehoshua was born in Beit-Lechem Yehudah, in the days of Herod [the Great, the Roman client] king --hinei!-- chachamim"
40,2,2,"saying, Where is he that is born Melech HaYehudim? For we have seen his KOCHAV"
40,2,3,"Because Herod the king heard this, he was terribly shaken, and all Yerushalayim with him."
40,2,4,"And assemblying all the Rashei Hakohanim"
40,2,5,"They told him, In Beit-Lechem Yehudah; because so it stands written by the Navi:"
40,2,6,"`And YOU, BEIT-LECHEM,"
40,2,7,"Then Herod secretly summoned the chachamim and ascertained from them the exact date of the manifestation of the KOCHAV."
40,2,8,"Then he sent them to Beth-Lechem, saying, Go and make a thorough search for the yeled"
40,2,9,"After they heard the king, they departed, and--hinei!--the KOCHAV they had seen in the Mizrach"
40,2,10,"When they saw the KOCHAV, they rejoiced with exceedingly great nachas"
40,2,11,"And, entering the bais"
40,2,12,"And having been warned in a cholom"
40,2,13,"And when they'd gone, hinei, a malach Hashem appeared to Yosef Ben Dovid in a cholom"
40,2,14,"So, having got up, he took the yeled, and his Em by night and departed for Mitzrayim"
40,2,15,"And he was there until the death of Herod.  This was to fulfill what had been spoken by Hashem through the Navi, UMIMITZRAYIM KARATI LIVNI"
