1,1,1,"En el principio creó Dios los cielos y la tierra."
1,1,2,"Y la tierra estaba desordenada y vacía, y las tinieblas"
1,1,3,"Y dijo Dios: Sea la luz; y fue la luz."
1,1,4,"Y vio Dios que la luz"
1,1,5,"Y llamó Dios a la luz Día, y a las tinieblas llamó Noche; y fue la tarde y la mañana un día."
1,1,6,"Y dijo Dios: Sea"
1,1,7,"E hizo Dios un extendimiento, y apartó las aguas que"
1,1,8,"Y llamó Dios al extendimiento Cielos; y fue la tarde y la mañana el día segundo."
1,1,9,"Y dijo Dios: Júntense las aguas que"
1,1,10,"Y llamó Dios a lo seco Tierra, y al ayuntamiento de las aguas llamó Mares; y vio Dios que"
1,1,11,"Y dijo Dios: Produzca la tierra hierba verde, hierba que haga simiente; árbol de fruto que haga fruto según su naturaleza, que su simiente"
1,1,12,"Y produjo la tierra hierba verde, hierba que hace simiente según su naturaleza, y árbol que hace fruto, cuya simiente"
1,1,13,"Y fue la tarde y la mañana el día tercero."
1,1,14,"Y dijo Dios: Sean luminarias en el extendimiento de los cielos para apartar el día y la noche; y sean por señales, y por tiempos"
1,1,15,"y sean por luminarias en el extendimiento de los cielos para alumbrar sobre la tierra; y fue así."
1,1,16,"E hizo Dios las dos luminarias grandes; la luminaria grande para que señorease en el día, y la luminaria pequeña para que señorease en la noche, y las estrellas."
1,1,17,"Y las puso Dios en el extendimiento de los cielos, para alumbrar sobre la tierra,"
1,1,18,"y para señorear en el día y en la noche, y para apartar la luz y las tinieblas; y vio Dios que"
1,1,19,"Y fue la tarde y la mañana el día cuarto."
1,1,20,"Y dijo Dios: Produzcan las aguas"
1,1,21,"Y creó Dios los grandes dragones, y todo animal"
1,1,22,"Y Dios los bendijo diciendo: Fructificad y multiplicaos, y llenad las aguas en los mares, y las aves se multipliquen en la tierra."
1,1,23,"Y fue la tarde y la mañana el día quinto."
1,1,24,"Y dijo Dios: Produzca la tierra alma viviente según su naturaleza, bestias y serpientes, y animales de la tierra según su naturaleza; y fue así."
1,1,25,"E hizo Dios animales de la tierra según su naturaleza, y bestias según su naturaleza, y todas"
1,1,26,"Y dijo Dios: Hagamos al hombre a nuestra imagen, conforme a nuestra semejanza; y señoree en los peces del mar, y en las aves de los cielos, y en las bestias, y en toda la tierra, y en toda serpiente que"
1,1,27,"Y creó Dios al hombre a su imagen, a imagen de Dios lo creó; macho y hembra los creó."
1,1,28,"Y los bendijo Dios; y les dijo Dios: Fructificad y multiplicaos, y llenad la tierra, y sojuzgadla, y señoread en los peces del mar, y en las aves de los cielos, y en todas las bestias que se mueven sobre la tierra."
1,1,29,"Y dijo Dios: He aquí os he dado toda hierba que hace simiente, que"
1,1,30,"Y a toda bestia de la tierra, y a todas las aves de los cielos, y a todo lo que se mueve sobre la tierra, en que hay ánima viviente, toda verdura de hierba verde"
1,1,31,"Y vio Dios todo lo que había hecho, y he aquí que"
1,2,1,"Y fueron acabados los cielos y la tierra, y todo su ornamento."
1,2,2,"Y acabó Dios en el día séptimo su obra que hizo, y reposó el día séptimo de toda su obra que había hecho."
1,2,3,"Y bendijo Dios al día séptimo, y lo santificó, porque en él reposó de toda su obra que había creado Dios en perfección."
1,2,4,"Estos"
1,2,5,"y toda planta del campo antes que fuese en la tierra, y toda hierba del campo antes que naciese; porque el SEÑOR Dios aún no había hecho llover sobre la tierra, ni"
1,2,6,"Y"
1,2,7,"Formó, pues, El SEÑOR Dios al hombre"
1,2,8,"Y había plantado el SEÑOR Dios"
1,2,9,"Había también hecho producir el SEÑOR Dios de la tierra todo árbol deseable a la vista, y bueno para comer, y el árbol de vida en medio del huerto, y el árbol de"
1,2,10,"Y salía"
1,2,11,"El nombre del uno"
1,2,12,"y el oro de aquella tierra"
1,2,13,"El nombre del segundo río"
1,2,14,"Y el nombre del tercer río"
1,2,15,"Tomó, pues, el SEÑOR Dios al hombre, y le puso en el huerto de Edén, para que lo labrase y lo guardase."
1,2,16,"Y mandó el SEÑOR Dios al hombre, diciendo: De todo árbol del huerto comerás;"
1,2,17,"mas del árbol de"
1,2,18,"Y dijo el SEÑOR Dios: No"
1,2,19,"Formó, pues, el SEÑOR Dios de la tierra toda bestia del campo, y toda ave de los cielos, y las trajo a Adán, para que viese cómo les había de llamar; y todo lo que Adán llamó al alma viviente, es"
1,2,20,"Y puso Adán nombres a toda bestia y ave de los cielos, y a todo animal del campo; mas para Adán no halló ayuda que estuviese delante de él."
1,2,21,"Y el SEÑOR Dios hizo caer sueño sobre el hombre, y se adormeció; entonces tomó una de sus costillas, y cerró la carne en su lugar;"
1,2,22,"y edificó el SEÑOR Dios la costilla que tomó del hombre, en mujer, y la trajo al hombre."
1,2,23,"Y dijo el hombre: Esta vez, hueso de mis huesos, y carne de mi carne; ésta será llamada Varona, porque del Varón fue tomada."
1,2,24,"Por tanto, el varón dejará a su padre y a su madre, y se allegará a su mujer, y serán por una carne."
1,2,25,"Y estaban ambos desnudos, Adán y su mujer, y no se avergonzaban."
1,3,1,"Pero la serpiente era astuta, más que todos los animales del campo que el SEÑOR Dios había hecho; la cual dijo a la mujer: ¿Conque Dios dijo: No comáis de ningún árbol del huerto?"
1,3,2,"Y la mujer respondió a la serpiente: Del fruto de los árboles del huerto comemos;"
1,3,3,"mas del fruto del árbol que"
1,3,4,"Entonces la serpiente dijo a la mujer: No moriréis."
1,3,5,"Mas sabe Dios, que el día que comiereis de él, serán abiertos vuestros ojos, y seréis como dioses, sabiendo el bien y el mal."
1,3,6,"Y vio la mujer que el árbol"
1,3,7,"Y fueron abiertos los ojos de ambos, y conocieron que"
1,3,8,"Y oyeron la voz del SEÑOR Dios que se paseaba en el huerto al aire del día; y se escondió el hombre y su mujer de delante del SEÑOR Dios entre los árboles del huerto."
1,3,9,"Y llamó el SEÑOR Dios al hombre, y le dijo: ¿Dónde"
1,3,10,"Y él respondió: Oí tu voz en el huerto, y tuve miedo, porque estaba desnudo; y me escondí."
1,3,11,"Y le dijo: ¿Quién te enseñó que estabas desnudo? ¿Has comido del árbol de que yo te mandé no comieses?"
1,3,12,"Y el hombre respondió: La mujer que me diste, ella me dio del árbol, y comí."
1,3,13,"Entonces el SEÑOR Dios dijo a la mujer: ¿Qué"
1,3,14,"Y el SEÑOR Dios dijo a la serpiente: Por cuanto esto hiciste, maldita serás más que todas las bestias y que todos los animales del campo; sobre tu pecho andarás, y polvo comerás todos los días de tu vida;"
1,3,15,"y enemistad pondré entre ti y la mujer, y entre tu simiente y su simiente; ella te herirá la cabeza, y tú le herirás el calcañar."
