1,1,1,"In the beginning God created the heaven and the earth."
1,1,2,"And the earth was without form, and void; and darkness"
1,1,3,"And God said, Let there be light: and there was light."
1,1,4,"And God saw the light, that"
1,1,5,"And God called the light Day, and the darkness he called Night. And the evening and the morning were the first day."
1,1,6,"And God said, Let there be a firmament in the midst of the waters, and let it divide the waters from the waters."
1,1,7,"And God made the firmament, and divided the waters which"
1,1,8,"And God called the firmament Heaven. And the evening and the morning were the second day."
1,1,9,"And God said, Let the waters under the heaven be gathered together into one place, and let the dry"
1,1,10,"And God called the dry"
1,1,11,"And God said, Let the earth bring forth grass, the herb yielding seed,"
1,1,12,"And the earth brought forth grass,"
1,1,13,"And the evening and the morning were the third day."
1,1,14,"And God said, Let there be lights in the firmament of the heaven to divide the day from the night; and let them be for signs, and for seasons, and for days, and years:"
1,1,15,"And let them be for lights in the firmament of the heaven to give light upon the earth: and it was so."
1,1,16,"And God made two great lights; the greater light to rule the day, and the lesser light to rule the night:"
1,1,17,"And God set them in the firmament of the heaven to give light upon the earth,"
1,1,18,"And to rule over the day and over the night, and to divide the light from the darkness: and God saw that"
1,1,19,"And the evening and the morning were the fourth day."
1,1,20,"And God said, Let the waters bring forth abundantly the moving creature that hath life, and fowl"
1,1,21,"And God created great sea creatures, and every living creature that moveth, which the waters brought forth abundantly, after their kind, and every winged fowl after his kind: and God saw that"
1,1,22,"And God blessed them, saying, Be fruitful, and multiply, and fill the waters in the seas, and let fowl multiply in the earth."
1,1,23,"And the evening and the morning were the fifth day."
1,1,24,"And God said, Let the earth bring forth the living creature after his kind, cattle, and creeping thing, and the beast of the earth after his kind: and it was so."
1,1,25,"And God made the beast of the earth after his kind, and cattle after their kind, and every thing that creepeth upon the earth after his kind: and God saw that"
1,1,26,"And God said, Let us make man in our image, after our likeness: and let them have dominion over the fish of the sea, and over the fowl of the air, and over the cattle, and over all the earth, and over every creeping thing that creepeth upon the earth."
1,1,27,"So God created man in his"
1,1,28,"And God blessed them, and God said to them, Be fruitful, and multiply, and fill the earth, and subdue it: and have dominion over the fish of the sea, and over the fowl of the air, and over every living thing that moveth upon the earth."
1,1,29,"And God said, Behold, I have given you every herb bearing seed, which"
1,1,30,"And to every beast of the earth, and to every fowl of the air, and to every thing that creepeth upon the earth, in which"
1,1,31,"And God saw every thing that he had made, and, behold,"
1,2,1,"Thus the heavens and the earth were finished, and all the host of them."
1,2,2,"And on the seventh day God ended his work which he had made; and he rested on the seventh day from all his work which he had made."
1,2,3,"And God blessed the seventh day, and sanctified it: because that in it he had rested from all his work which God created and made."
1,2,4,"These"
1,2,5,"And every plant of the field before it was in the earth, and every herb of the field before it grew: for the LORD God had not caused it to rain upon the earth, and"
