1,1,1,"U poetku stvori Bog nebo i zemlju."
1,1,2,"Zemlja bijae pusta  i prazna; tama se prostirala nad bezdanom i Duh Boji lebdio  je nad vodama."
1,1,3,"I ree Bog: Neka bude svjetlost! I bi svjetlost."
1,1,4,"I  vidje Bog da je svjetlost dobra; i rastavi Bog svjetlost od tame."
1,1,5,"Svjetlost prozva Bog dan, a tamu prozva no. Tako bude veer, pa jutro - dan prvi."
1,1,6,"I ree Bog: Neka bude svod posred voda da dijeli vode  od voda! I bi tako."
1,1,7,"Bog naini svod i vode pod svodom odijeli  od voda nad svodom."
1,1,8,"A svod prozva Bog nebo. Tako bude veer, pa jutro - dan drugi."
1,1,9,"I ree Bog: Vode pod nebom neka se skupe na jedno mjesto  i neka se pokae kopno! I bi tako."
1,1,10,"Kopno prozva Bog zemlja, a skupljene vode mora. I vidje Bog da je dobro."
1,1,11,"I ree Bog: Neka proklija zemlja zelenilom - travom  sjemenitom, stablima plodonosnim, koja, svako prema svojoj vrsti, na zemlji donose plod to u sebi nosi svoje sjeme. I bi tako."
1,1,12,"I nikne iz zemlje zelena trava to se sjemeni, svaka prema  svojoj vrsti, i stabla koja rode plodovima to u sebi nose svoje  sjeme, svako prema svojoj vrsti. I vidje Bog da je dobro."
1,1,13,"Tako  bude veer, pa jutro - dan trei."
1,1,14,"I ree Bog: Neka budu svjetlila na svodu nebeskom da  lue dan od noi, da budu znaci blagdanima, danima i godinama,"
1,1,15,"i neka svijetle na svodu nebeskom i rasvjetljuju zemlju!  I bi tako."
1,1,16,"I naini Bog dva velika svjetlila - vee da vlada  danom, manje da vlada nou - i zvijezde."
1,1,17,"I Bog ih postavi  na svod nebeski da rasvjetljuju zemlju,"
1,1,18,"da vladaju danom  i nou i da rastavljaju svjetlost od tame. I vidje Bog da je  dobro."
1,1,19,"Tako bude veer, pa jutro - dan etvrti."
1,1,20,"I ree Bog: Nek' povrvi vodom vreva ivih stvorova,  i ptice nek' polete nad zemljom, svodom nebeskim! I bi tako."
1,1,21,"Stvori Bog morske grdosije i svakovrsne ive stvorove to  mile i vrve vodom i ptice krilate svake vrste. I vidje Bog da  je dobro."
