40,1,1,"* Rolle [der] Abstammung Jesu Christi, [des] Sohnes Davids, [des] Sohnes Abrahams."
40,1,2,"Abraham zeugte Isaak, Isaak zeugte Jakob, Jakob zeugte Juda, und seine Brüder."
40,1,3,"Juda zeugte Phares und Zara mit der Thamar, Phares zeugte Esrom, Esrom zeugte Aram."
40,1,4,"Aram zeugte Aminadab, Aminadab zeugte Nahasson,"
40,1,5,"Nahasson zeugte Salmon, Salmon zeugte Boas mit der Rahab, Boas zeugte Obed mit der Ruth, Obed zeugte Isai."
40,1,6,"Isai zeugte David, den König."
40,1,7,"David zeugte Salomo mit der [Frau] des Uria. Salomo zeugte Rehabeam, Rehabeam zeugte Abia, Abia zeugte Asaph."
40,1,8,"Asaph zeugte Josaphat, Josaphat zeugte Joram, Joram, zeugte Usia."
40,1,9,"Usia zeugte Joatham, Joatham zeugte Achas, Achas zeugte Hiskia."
40,1,10,"Hiskia zeugte Manasse, Manasse zeugte Amos, Amos zeugte Josia."
40,1,11,"Josia zeugte Jechonia und seine Brüder in der Babylonischen Verbannung."
40,1,12,"Nach der Babylonischen Verbannung zeugte Jeochonia Salathiel, Salathiel zeugte Serubabel."
40,1,13,"Serubabel zeugte Abiud, Abiud zeugte Eliakim, Eliakim zeugte Azor."
40,1,14,"Azor zeugte Zadok, Zadok zeugte Achim, Achim zeugte Eliud."
40,1,15,"Eliud zeugte Eleasar, Eleasar zeugte Matthan, Matthan zeugte Jakob."
40,1,16,"Jakob zeugte Joseph; [er war] der Mann der Maria, von der Jesus geboren wurde, der Christus genannt wird."
40,1,17,"Alle Generationen nun von Abraham bis David [sind] vierzehn Generationen, ebenso von David bis [zu]r Babylonischen Verbannung vierzehn Generationen, und von der Babylonischen Verbannung bis Christus vierzehn Generationen."
40,1,18,"[Mit] der Zeugung Jesu Christi verhielt es [sich] so: [Als] Maria, Seine Mutter, [mit] Joseph verlobt war, fand es sich, ehe sie zusammenkamen, [daß sie] von heiligem Geist schwanger war."
40,1,19,"Joseph, ihr Mann, der gerecht war und sie nicht [an]prangern wollte, beschloß [daher], sie heimlich zu entlassen."
40,1,20,"Als er sich dies überlegte, siehe, [da] erschien ihm [ein] Bote [des] Herrn i[m] Traumgesicht [und] sagte: Joseph, Sohn Davids, fürchte dich nicht, Mirjam [als] deine Frau zu dir zu nehmen; denn das in ihr Gezeugte ist vo[m] heiligen Geist."
40,1,21,"Sie wird [einen] Sohn gebären, und du sollst Ihm den Namen 'Jesus' geben; denn Er wird Sein Volk von ihren Sünden (wörtl.: Zielverfehlungen) retten."
40,1,22,"Das Ganze ist geschehen, damit erfüllt werde, [was] vo[m] Herrn durch den Propheten angesagt war:"
40,1,23,"Siehe, die Jungfrau wird schwanger sein [und] einen Sohn gebären; und man wird Ihm den Namen 'Immanuel' geben das ist verdolmetscht: Mit uns [ist] Gott."
40,1,24,"Als Joseph vom Schlaf erwachte, tat er, wie der Bote [des] Herrn ihm Geboten hatte, und nahm [sie als] seine Frau zu sich."
40,1,25,"Er erkannte sie nicht, bis sie [den] Sohn gebar, und gab Ihm den Namen 'Jesus'."
40,2,1,"* Als Jesus zu Bethlehem in Judäa [in] den Tagen des Königs Herodes geboren war, siehe, [da] kamen Magier aus [dem] Morgenland nach Jerusalem [und] fragten:"
40,2,2," Wo ist Er, der [als] König der Juden geboren wird? Denn wir gewahrten Seinen Stern im Osten und [sind] gekommen, um [vor] Ihm anzubeten."
40,2,3,"Als der König Herodes [dies] hörte, wurde er beunruhigt, und [das] gesamte Jerusalem mit ihm."
40,2,4,"Er [ver]sammelte alle Hohenpriester und Schrift[gelehrt]en des Volkes [und] erkundigte sich bei ihnen, wo der Christus geboren würde."
40,2,5,"sie sagten [zu] ihm: In Bethlehem in Judäa; denn so ist es durch den Propheten geschrieben:"
40,2,6,"Und du, Bethlehem [im] Lande Juda, bist mitnichten [die] geringste unter Judas führenden [Städten]. Denn aus dir wird [der] regierende [Herrscher] hervorgehen, der Mein Volk Israel hirten wird."
40,2,7,"Dann berief Herodes heimlich die Magier [und] erforschte genau von ihnen die Zeit, [wann] der Stern erschienen war."
40,2,8,"Darauf sandte er sie nach Bethlehem [und] sagte: Geht [hin und] ergründet [alles] genau betreffs des Knäbleins; falls ihr [es] findet, berichtet mir, damit auch ich komme und [vor] Ihm anbete"
40,2,9,"Als [sie] den König gehört hatten zogen sie [hin], und siehe, der Stern, den sie im Osten gewahrt hatten, ging ihnen voran, bis er oben über [der Stätte zu] stehen kam, wo das Knäblein war."
40,2,10,"Da [sie] den Stern gewahrten, freuten sie sich [mit] überaus großer Freude."
