40,1,1,"THE ancestral line of Jesus Christ, son of David, son of Abraham:"
40,1,2,"Abraham was the father of Isaac; Isaac was the father of Jacob; Jacob was the father of Judah and his brothers;"
40,1,3,"Judah was the father of Perez and Zerah"
40,1,4,"Ram was the father of Amminadab; Amminadab was the father of Nahshon; Nahshon was the father of Salmon;"
40,1,5,"Salmon was the father of Boaz"
40,1,6,"Jesse was the father of David the King. David was the father of Solomon"
40,1,7,"Solomon was the father of Rehoboam; Rehoboam was the father of Abijah; Abijah was the father of Asa;"
40,1,8,"Asa was the father of Jehoshaphat; Jehoshaphat was the father of Joram; Joram was the father of Uzziah;"
40,1,9,"Uzziah was the father of Jotham; Jotham was the father of Ahaz; Ahaz was the father of Hezekiah;"
40,1,10,"Hezekiah was the father of Manasseh; Manasseh was the father of Amon; Amon was the father of Josiah;"
40,1,11,"Josiah was the father of Jechoniah and his brothers at the time of the Babylonian exile."
40,1,12,"After the Babylonian exile, Jechoniah was the father of Shealtiel; Shealtiel was the father of Zerubbabel;"
40,1,13,"Zerubbabel was the father of Abiud; Abiud was the father of Eliakim; Eliakim was the father of Azor;"
40,1,14,"Azor was the father of Sadoc; Sadoc was the father of Achim; Achim was the father of Eliud;"
40,1,15,"Eliud was the father of Eleazar; Eleazar was the father of Matthan; Matthan was the father of Jacob;"
40,1,16,"Jacob was the father of Joseph the husband of Mary, of whom was born Jesus, who is called Christ."
40,1,17,"So there were in all fourteen generations from Abraham to David, and fourteen generations from David to the Babylonian exile, and fourteen generations from the Babylonian exile to the Christ."
40,1,18,"The birth of Jesus was in this way: His mother Mary had been betrothed to Joseph, but before they came together she was found to be with child by the Holy Spirit."
40,1,19,"Joseph, her husband, being an upright man, and yet not willing to make her a public example, resolved to dismiss her privately."
40,1,20,"But while he was thinking this over, an angel of the Lord appeared to him in a dream and said, Joseph, son of David, do not be afraid to take Mary as your wife, for what has been conceived in her is of the Holy Spirit."
40,1,21,"She will bear a son and you shall call his name Jesus, for he will save his people from their sins."
40,1,22,"All this happened in fulfillment of what the Lord had spoken through the prophet:"
40,1,23,"Behold the virgin will conceive and will bear a son, and they will call his name Immanuel"
